Время доставки,Дата доставки,Магазин,Id заявки,Id клиента,Сумма скидки,Тип оплаты,Сумма заказа,Итоговая сумма,Пол клиента,Дата рождения клиента,Продукт категория,Наименование продукта,проверка суммы,Координаты
12:06:48,2024-02-29 00:00:00,"Гагаринская ул., 12",7282,224,"404,721",Наличные,"1349,07","944,349",Женский,20-08-1979,Научная литература,Философия науки,TRUE,"[59.946153, 30.342916]"
11:15:05,2024-02-29 00:00:00,"Московский пр., 90",8428,57,"61,08",Наличные,"616,93","555,85",Женский,17-04-1980,Художественная литература,Обломов,TRUE,"[59.924032, 30.317189]"
12:27:03,2024-02-29 00:00:00,"Ул. Декабристов, 15",9475,291,"148,23",Карта,"510,14","361,91",Мужской,15-11-1990,Комиксы,Доктор Стрэндж,TRUE,"[59.928154, 30.302429]"
06:21:43,2024-02-29 00:00:00,"Ул. Декабристов, 15",9636,38,"113,03",Карта,"565,16","452,13",Мужской,02-01-1976,Учебники,Химия 9 класс,TRUE,"[59.928154, 30.302429]"
11:30:03,2024-03-01 00:00:00,"Московский пр., 90",1235,344,"240,129",Онлайн,"800,43","560,301",Женский,08-01-1996,Путеводители,Мексика,TRUE,"[59.924032, 30.317189]"
09:23:17,2024-03-01 00:00:00,"Гагаринская ул., 12",1859,212,"175,002",Карта,"583,34","408,338",Женский,19-05-1995,Учебники,Химия 9 класс,TRUE,"[59.946153, 30.342916]"
18:22:15,2024-03-01 00:00:00,"Ул. Декабристов, 15",1881,345,"161,427",Наличные,"538,09","376,663",Женский,17-02-2004,Научная литература,Микробиология,TRUE,"[59.928154, 30.302429]"
05:23:42,2024-03-01 00:00:00,"Московский пр., 90",3142,235,"82,46",Онлайн,"676,9","594,44",Мужской,23-02-2004,Путеводители,Швейцария,TRUE,"[59.924032, 30.317189]"
20:00:16,2024-03-01 00:00:00,"Московский пр., 90",4788,81,"171,79",Онлайн,"619,96","448,17",Мужской,18-06-1987,Комиксы,Бэтмен,TRUE,"[59.924032, 30.317189]"
00:51:21,2024-03-01 00:00:00,"Гагаринская ул., 12",5711,456,"136,64",Наличные,"734,96","598,32",Женский,13-05-1991,Комиксы,Человек-Паук,TRUE,"[59.946153, 30.342916]"
00:36:16,2024-03-01 00:00:00,"Московский пр., 90",6211,260,"164,115",Онлайн,"547,05","382,935",Мужской,28-06-1992,Комиксы,Бэтмен,TRUE,"[59.924032, 30.317189]"
16:30:32,2024-03-01 00:00:00,"Ул. Рубинштейна, 24",7463,68,"159,87",Наличные,"532,9","373,03",Женский,01-06-1979,Художественная литература,Преступление и наказание,TRUE,"[59.929700, 30.344695]"
15:15:12,2024-03-01 00:00:00,"Невский пр., 30",7766,178,"167,235",Онлайн,"557,45","390,215",Женский,02-04-1962,Учебники,Физика 8 класс,TRUE,"[59.935543, 30.327349]"
11:29:24,2024-03-01 00:00:00,"Невский пр., 30",7891,400,"294,21",Наличные,"980,7","686,49",Мужской,02-12-1977,Комиксы,Флэш,TRUE,"[59.935543, 30.327349]"
04:02:50,2024-03-01 00:00:00,"Московский пр., 90",8004,390,"39,39",Наличные,"684,58","645,19",Женский,18-09-1975,Научная литература,Палеонтология,TRUE,"[59.924032, 30.317189]"
09:35:26,2024-03-01 00:00:00,"Московский пр., 90",8720,182,62,Наличные,"620,05","558,05",Женский,21-08-1977,Научная литература,Микробиология,TRUE,"[59.924032, 30.317189]"
16:52:43,2024-03-01 00:00:00,"Ул. Декабристов, 15",8991,59,"103,95",Онлайн,"578,79","474,84",Женский,26-03-1972,Научная литература,Квантовая физика,TRUE,"[59.928154, 30.302429]"
01:22:54,2024-03-02 00:00:00,"Невский пр., 30",1606,437,"228,87",Карта,"1169,61","940,74",Мужской,26-03-1979,Учебники,История России 10 класс,TRUE,"[59.935543, 30.327349]"
10:01:27,2024-03-02 00:00:00,"Гагаринская ул., 12",2517,86,"173,502",Карта,"578,34","404,838",Женский,16-12-1955,Путеводители,Мексика,TRUE,"[59.946153, 30.342916]"
07:16:36,2024-03-02 00:00:00,"Ул. Рубинштейна, 24",2918,483,"100,74",Онлайн,"555,57","454,83",Женский,28-03-1957,Путеводители,Мексика,TRUE,"[59.929700, 30.344695]"
19:19:19,2024-03-02 00:00:00,"Невский пр., 30",2930,488,"96,32",Карта,"838,73","742,41",Женский,14-01-1997,Путеводители,Индонезия,TRUE,"[59.935543, 30.327349]"
01:06:32,2024-03-02 00:00:00,"Невский пр., 30",4937,293,"156,21",Карта,"520,7","364,49",Женский,01-06-1993,Научная литература,Квантовая физика,TRUE,"[59.935543, 30.327349]"
16:13:43,2024-03-02 00:00:00,"Ул. Рубинштейна, 24",5633,377,"118,53",Карта,"569,4","450,87",Мужской,28-11-1966,Учебники,Физика 8 класс,TRUE,"[59.929700, 30.344695]"
15:57:59,2024-03-02 00:00:00,"Невский пр., 30",7744,76,"227,78",Карта,"800,65","572,87",Женский,19-01-1958,Учебники,История России 10 класс,TRUE,"[59.935543, 30.327349]"
00:51:50,2024-03-02 00:00:00,"Ул. Декабристов, 15",8396,104,"110,8",Онлайн,"619,96","509,16",Мужской,18-12-1982,Комиксы,Бэтмен,TRUE,"[59.928154, 30.302429]"
05:04:21,2024-03-02 00:00:00,"Невский пр., 30",9124,213,"162,213",Онлайн,"540,71","378,497",Мужской,27-01-2006,Научная литература,Экономика труда,TRUE,"[59.935543, 30.327349]"
02:56:03,2024-03-02 00:00:00,"Московский пр., 90",9413,81,"221,808",Карта,"739,36","517,552",Мужской,18-06-1987,Комиксы,Супермен,TRUE,"[59.924032, 30.317189]"
19:37:46,2024-03-03 00:00:00,"Гагаринская ул., 12",3069,390,"159,87",Наличные,"532,9","373,03",Женский,18-09-1975,Художественная литература,Преступление и наказание,TRUE,"[59.946153, 30.342916]"
03:00:07,2024-03-03 00:00:00,"Гагаринская ул., 12",6095,250,"207,44",Наличные,"945,1","737,66",Женский,15-05-1955,Комиксы,Человек-Паук,TRUE,"[59.946153, 30.342916]"
21:26:49,2024-03-03 00:00:00,"Ул. Рубинштейна, 24",6124,477,"113,03",Онлайн,"606,44","493,41",Женский,22-12-1969,Путеводители,Италия,TRUE,"[59.929700, 30.344695]"
04:24:35,2024-03-03 00:00:00,"Гагаринская ул., 12",6803,246,"324,777",Онлайн,"1082,59","757,813",Мужской,27-12-1971,Научная литература,Философия науки,TRUE,"[59.946153, 30.342916]"
10:53:08,2024-03-03 00:00:00,"Гагаринская ул., 12",9116,77,"171,726",Наличные,"572,42","400,694",Мужской,27-04-1955,Художественная литература,Отцы и дети,TRUE,"[59.946153, 30.342916]"
17:25:16,2024-03-04 00:00:00,"Московский пр., 90",1118,257,"257,358",Наличные,"857,86","600,502",Женский,30-12-1995,Научная литература,Микробиология,TRUE,"[59.924032, 30.317189]"
00:18:53,2024-03-04 00:00:00,"Ул. Декабристов, 15",1313,453,"352,27",Онлайн,"1177,86","825,59",Женский,05-08-1986,Научная литература,Экономика труда,TRUE,"[59.928154, 30.302429]"
19:29:49,2024-03-04 00:00:00,"Московский пр., 90",2493,49,"112,7",Наличные,"905,49","792,79",Мужской,25-10-1963,Комиксы,Супермен,TRUE,"[59.924032, 30.317189]"
21:12:07,2024-03-04 00:00:00,"Ул. Декабристов, 15",2747,276,"214,13",Карта,"1017,66","803,53",Мужской,12-07-1980,Комиксы,Флэш,TRUE,"[59.928154, 30.302429]"
07:24:01,2024-03-04 00:00:00,"Ул. Декабристов, 15",4852,388,"69,54",Карта,"528,88","459,34",Мужской,26-08-1974,Комиксы,Человек-Паук,TRUE,"[59.928154, 30.302429]"
13:42:54,2024-03-04 00:00:00,"Ул. Рубинштейна, 24",8134,413,"324,777",Наличные,"1082,59","757,813",Женский,17-05-1994,Научная литература,Философия науки,TRUE,"[59.929700, 30.344695]"
04:16:22,2024-03-04 00:00:00,"Гагаринская ул., 12",8241,142,"183,897",Онлайн,"612,99","429,093",Мужской,09-11-1980,Комиксы,Доктор Стрэндж,TRUE,"[59.946153, 30.342916]"
01:08:16,2024-03-05 00:00:00,"Ул. Декабристов, 15",1978,471,"56,89",Онлайн,"541,78","484,89",Мужской,29-11-1989,Путеводители,Мексика,TRUE,"[59.928154, 30.302429]"
14:09:52,2024-03-05 00:00:00,"Московский пр., 90",2536,155,"84,08",Онлайн,"741,58","657,5",Женский,20-06-1988,Путеводители,Италия,TRUE,"[59.924032, 30.317189]"
17:18:02,2024-03-05 00:00:00,"Ул. Декабристов, 15",2740,455,"91,33",Онлайн,"510,83","419,5",Мужской,01-02-1982,Художественная литература,Лолита,TRUE,"[59.928154, 30.302429]"
02:32:36,2024-03-05 00:00:00,"Гагаринская ул., 12",4097,400,"194,148",Онлайн,"647,16","453,012",Мужской,02-12-1977,Учебники,История России 10 класс,TRUE,"[59.946153, 30.342916]"
04:39:51,2024-03-05 00:00:00,"Московский пр., 90",5809,320,"39,12",Наличные,"523,33","484,21",Мужской,12-12-1977,Путеводители,Мексика,TRUE,"[59.924032, 30.317189]"
01:41:29,2024-03-05 00:00:00,"Гагаринская ул., 12",5953,434,"210,258",Карта,"700,86","490,602",Женский,03-08-1978,Комиксы,Флэш,TRUE,"[59.946153, 30.342916]"
00:30:24,2024-03-05 00:00:00,"Невский пр., 30",7141,4,"166,587",Наличные,"555,29","388,703",Женский,19-01-1956,Научная литература,Экономика труда,TRUE,"[59.935543, 30.327349]"
14:19:04,2024-03-05 00:00:00,"Ул. Рубинштейна, 24",8022,4,"186,015",Онлайн,"620,05","434,035",Женский,19-01-1956,Научная литература,Микробиология,TRUE,"[59.929700, 30.344695]"
02:19:54,2024-03-05 00:00:00,"Ул. Декабристов, 15",8559,443,"164,355",Карта,"547,85","383,495",Мужской,26-07-1985,Научная литература,Квантовая физика,TRUE,"[59.928154, 30.302429]"
21:10:29,2024-03-05 00:00:00,"Ул. Рубинштейна, 24",9224,261,"156,999",Онлайн,"523,33","366,331",Женский,19-12-1991,Путеводители,Мексика,TRUE,"[59.929700, 30.344695]"
08:00:20,2024-03-06 00:00:00,"Московский пр., 90",1843,243,"35,33",Наличные,"530,04","494,71",Женский,12-10-1997,Комиксы,Доктор Стрэндж,TRUE,"[59.924032, 30.317189]"
23:44:26,2024-03-06 00:00:00,"Московский пр., 90",3507,82,"88,05",Наличные,"551,38","463,33",Женский,04-11-1967,Комиксы,Доктор Стрэндж,TRUE,"[59.924032, 30.317189]"
13:54:38,2024-03-06 00:00:00,"Невский пр., 30",4401,274,"161,427",Наличные,"538,09","376,663",Мужской,22-10-1958,Научная литература,Микробиология,TRUE,"[59.935543, 30.327349]"
23:00:22,2024-03-06 00:00:00,"Невский пр., 30",5603,456,"215,16",Карта,"717,2","502,04",Женский,13-05-1991,Комиксы,Супермен,TRUE,"[59.935543, 30.327349]"
03:23:14,2024-03-06 00:00:00,"Гагаринская ул., 12",6712,447,"259,857",Онлайн,"866,19","606,333",Мужской,21-01-1992,Научная литература,Палеонтология,TRUE,"[59.946153, 30.342916]"
09:53:36,2024-03-06 00:00:00,"Невский пр., 30",8410,390,"155,427",Онлайн,"518,09","362,663",Женский,18-09-1975,Научная литература,Микробиология,TRUE,"[59.935543, 30.327349]"
07:49:14,2024-03-06 00:00:00,"Гагаринская ул., 12",9361,415,"85,27",Наличные,"568,5","483,23",Женский,04-01-1994,Путеводители,Индонезия,TRUE,"[59.946153, 30.342916]"
17:37:04,2024-03-06 00:00:00,"Московский пр., 90",9705,102,"31,53",Онлайн,"600,59","569,06",Женский,17-07-1978,Комиксы,Бэтмен,TRUE,"[59.924032, 30.317189]"
08:32:08,2024-03-06 00:00:00,"Ул. Рубинштейна, 24",9743,301,"183,237",Карта,"610,79","427,553",Мужской,03-11-1981,Художественная литература,Лолита,TRUE,"[59.929700, 30.344695]"
14:30:30,2024-03-06 00:00:00,"Ул. Рубинштейна, 24",9838,299,"79,41",Наличные,"621,74","542,33",Женский,19-02-1972,Научная литература,Экономика труда,TRUE,"[59.929700, 30.344695]"
09:00:40,2024-03-07 00:00:00,"Ул. Рубинштейна, 24",3241,398,"141,53",Карта,"609,74","468,21",Женский,20-04-1996,Учебники,Химия 9 класс,TRUE,"[59.929700, 30.344695]"
00:36:16,2024-03-07 00:00:00,"Ул. Рубинштейна, 24",4964,442,"184,674",Онлайн,"615,58","430,906",Женский,04-03-1967,Художественная литература,Мастер и Маргарита,TRUE,"[59.929700, 30.344695]"
04:44:21,2024-03-07 00:00:00,"Ул. Рубинштейна, 24",5820,376,"240,195",Наличные,"800,65","560,455",Мужской,05-03-1969,Учебники,История России 10 класс,TRUE,"[59.929700, 30.344695]"
13:04:49,2024-03-07 00:00:00,"Ул. Рубинштейна, 24",6895,106,"158,03",Карта,"526,77","368,74",Женский,02-08-1973,Научная литература,Философия науки,TRUE,"[59.929700, 30.344695]"
16:40:32,2024-03-07 00:00:00,"Ул. Рубинштейна, 24",7275,483,"167,742",Наличные,"559,14","391,398",Женский,28-03-1957,Художественная литература,Обломов,TRUE,"[59.929700, 30.344695]"
